2026.3.25,,鄭軼せん, 高安秀樹, 高安美佐子,,日本物理学会2026年春季大会, オンライン開催,,東京都市圏における鉄道通勤経路選択の統計力学的モデルGPS データによる実証分析
2026.3.25,,Jiang, Jiwei J., 山田健太, 高安秀樹, 高安美佐子,,日本物理学会2026年春季大会, オンライン開催,,SNS投稿における語彙変動下でも安定に保たれる感情共起パターンの発見
2026.3.24,,増川理恵, 高安秀樹, 高安伶奈, 須田亙, 高安美佐子,,日本物理学会2026年春季大会, オンライン開催,,外的摂動に対する腸内細菌叢の過渡的応答と反応性の定量解析
2026.3.24,,長山慧, 高安秀樹, 高安美佐子,,日本物理学会2026年春季大会, オンライン開催,,企業間取引ネットワークにおける連鎖倒産モデルの相転移解析
2026.3.24,,呉潜雲, Orr Levy, Yoed N. Kenett, 佐野幸恵, 高安秀樹, Shlomo Havlin, 高安美佐子,,日本物理学会2026年春季大会, オンライン開催,,SNS投稿における語彙変動下でも安定に保たれる感情共起パターンの発見
2026.3.12,,増川理恵, <b>招待講演</b>,,第73回日本生態学会大会, 京都大学吉田キャンパス,,高頻度腸内細菌叢時系列の位相解析による機能的動態の理解
2026.3.10,,鄭 軼せん, 高安秀樹, 高安美佐子,,社会システムと情報技術研究ウィーク, 新富良野プリンスホテル,,東京都市圏における鉄道通勤経路選択の統計力学的モデル GPSデータによる実証分析
2026.3.4,,鄭 軼せん, 高安秀樹, 高安美佐子,,第5回計算社会科学会大会（CSSJ2026）, クリエート浜松,,東京都市圏における鉄道通勤経路選択の統計力学的モデル GPSデータによる実証分析（ポスター）
2026.3.2,,Wu Qianyun, Orr Levy, Yoed Kenette, Sano Yukie, Hideki Takayasu, Shlomo Havlin, Misako Takayasu,,第5回計算社会科学会大会（CSSJ2026）, クリエート浜松,,SNS投稿における感情共起ネットワークの構造
2026.2.18,,Wu Qianyun, <b>講演</b>,,ネットワーク科学研究会2025, 同志社大学（今出川キャンパス良心館）,,変化する言葉、変わらない感情：大規模SNSデータの感情共起ネットワーク分析
2025.12.9,,Qianyun Wu, Yukie Sano, Hideki Takayasu, and Misako Takayasu,,The 10th International Workshop on Application of Big Data for Computational Social Science (ABCSS2025), サテライトキャンパスおおいた,,Linking Opinion Dynamics and Emotional Expression in Online Communities: A Case Study of COVID-19 Vaccination Discourse in Japan
2025.11.8,,増川理恵, <b>招待講演</b>,,第3回理論進化生態フォーラム, 総合研究大学院大学,,高頻度メタゲノムデータを用いた腸内細菌叢の概日リズム解析
2025.11.1,,鄭 軼せん、高安 秀樹、高安 美佐子,,第34回地理情報システム学会学術研究発表大会, 富山大学,,東京都市圏における鉄道通勤経路選択の統計力学的モデル-GPS データによる実証分析
2025.9.20,,鄭 軼せん,,日本地理学会2025年秋季学術大会, 弘前大学,,日本の都市圏における通勤者の重力モデルの改善―時間および空間構造に基づく解釈
2025.9.19,,Arthur Matsuo Yamashita Rios de Sousa, Daisuke Ando, Junichi OzakiA, Yohei ShidaB, Qianyun Wu, Yixuan Y. Zheng, Zhihua Zhong, Rie Maskawa, Jiwei J. Jiang, Kay Nagayama, Hideki Takayasu, Misako Takayasu,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,Forecasting weekly TV sales in the presence of irregular seasonality
2025.9.19,,吉成勇人, 高安秀樹, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,日本企業間取引における企業規模別分析を通じた重力モデルの適用性検証と再設計
2025.9.19,,Jiang, Jiwei J., 山田健太, 高安秀樹, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,ハッシュタグの出現頻度の経験則を再現するエージェントベースモデルⅢ
2025.9.19,,NA KANG, 高安秀樹, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,マクロ経済要因を考慮したドバイ不動産価格の実データに基づく推定
2025.9.17,,増川理恵, Tanzila Islam, 高安秀樹, 吉川優, 荒川武蔵, 黒川李奈, 増岡弘晃, 高安伶奈, 須田亙, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,マウス腸内細菌叢の高頻度時系列データによる概日周期の解析
2025.9.17,,Tanzila Islam, Rie Maskawa, Yu Yoshikawa, Musashi Arakawa, Hideki Takayasu, Rina Kurokawa, Hiroaki Masuoka, Lena Takayasu, Wataru Suda, Misako Takayasu,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,Observation of Circadian Dynamics in the Mouse Gut Microbiome through High-Resolution Time-Series Analysis
2025.9.16,,呉潜雲, Orr Levy, Yoed N. Kenett, 佐野幸恵, 高安秀樹, Shlomo Havlin, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,大規模ソーシャルメディアデータに基づく危機時の感情共起ネットワーク分析
2025.9.16,,長山慧, 尾崎順一, 高安秀樹, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,企業規模を考慮した連鎖倒産モデル
2025.9.16,,鐘志華, 高安秀樹, 高安美佐子,,日本物理学会 第80回年次大会, 広島大学（東広島キャンパス）,,電気回路モデルに基づく人流の繰り込み
2025.9.11,,Zhong Zhihua, Takayasu Hideki, Takayasu Misako,,電子情報通信学会　ソサイエティ大会, 岡山大学津島キャンパス,,Renormalization of human mobility based on a revised electric circuit model-2
2025.9.7,,Tanzila Islam, Rie Maskawa, Yu Yoshikawa, Musashi Arakawa, Hideki Takayasu, Rina Kurokawa, Hiroaki Masuoka, Lena Takayasu, Wataru Suda, Misako Takayasu,,日本微生物生態学会 第38回東京大会, 東京科学大学（大岡山キャンパス）,,High-resolution Time Series Analysis of Circadian Dynamics in the Mouse Gut Microbiome（ポスター）
2025.9.7,,荒川武蔵, 高安秀樹, Tanzila lslam, 増川理恵, 吉川優, 高安伶奈, 黒川李奈, 増岡弘晃, 須田亙, 高安美佐子,,日本微生物生態学会 第38回東京大会, 東京科学大学（大岡山キャンパス）,,マウスの腸内細菌叢における潜在種数の推定（ポスター）
2025.9.7,,吉川優, 増川理恵, Tanzila Islam, 荒川武蔵, 高安秀樹, 増岡弘晃, 黒川李奈, 高安伶奈, 須田亙, 高安美佐子,,日本微生物生態学会 第38回東京大会, 東京科学大学（大岡山キャンパス）,,マウスの腸内細菌叢高頻度時系列を用いた非定常時系列の相関解析（ポスター）
2025.9.9,,増川理恵，高安秀樹，Tanzila Islam，吉川優，荒川武蔵，黒川李奈，増岡弘晃，高安伶奈，須田亙，高安美佐子,,日本微生物生態学会 第38回東京大会, 東京科学大学（大岡山キャンパス）,,高頻度時系列データを用いたマウス腸内細菌叢における概日変動の解析
2025.9.1,,Arthur Matsuo Yamashita Rios de Sousa, Jaroslav Hlinka, Hideki Takayasu, Misako Takayasu,,Conference on Complex Systems 2025,,Inference of complex networks using ordinal patterns with application to the foreign exchange market（ポスター）
2025.8.1,,Hideki Takayasu,,Fourth International Summer Institute on Network Physiology (ISINP), Lake Como School of Advanced Studies, Italy,,Estimation of coexisting or exclusive interactions from Population dynamics of gut microbiome of mice
2025.8.1,,Misako Takayasu, <b>講演</b>,,Fourth International Summer Institute on Network Physiology (ISINP), Lake Como School of Advanced Studies, Italy,,Analysis of high-resolution metagenomic time series and modeling of the microbiome interaction network
2025.7.7,,Rie Maskawa, Hideki Takayasu, Lena Takayasu, Rina Kurokawa, Hiroaki Masuoka, Tanzila Islam, Yu Yoshikawa, Wataru Suda, Misako Takayasu,,2025年度数理生物学会年会, 京都テルサ,,High-resolution temporal dynamics of diurnal fluctuations in the mouse gut microbiome（ポスター）
2025.3.19,,鄭軼せん, 高安秀樹, 高安美佐子,,日本物理学会2025年春季大会, オンライン開催,,都市圏における交通手段選択と社会構造の関係性：移動モチーフに基づく分析
2025.3.19,,小池元, 高安秀樹, 高安美佐子,,日本物理学会2025年春季大会, オンライン開催,,重力相互作用モデルの分岐・ヒステリシスのネットワーク構造的観点からの理解
2025.3.19,,伊藤史紘, 高安秀樹, 高安美佐子,,日本物理学会2025年春季大会, オンライン開催,,外国為替市場における価格の変動と個別トレーダの注文戦略の関係性の解析
2025.3.6,,小池元, 高安秀樹, 高安美佐子,,日本応用数理学会第21回研究部会連合発表会, 岡山大学津島キャンパス,,重力相互作用モデルのカオス解Ⅱ
2025.1.22,,高安美佐子, <b>講演</b>,,みずほ第一フィナンシャルテクノロジー株式会社, ハイブリッド形式,,ビッグデータを活用した社会・経済現象のモデリング（経済・社会物理学・複雑ネットワーク）
2024.12.10,,Yohei Shida, Hideki Takayasu, Misako Takayasu,,Complex Networks 2024, Yildiz Technical University Davutpasa Campus,,Assessing the Universality of Human Flow Models Through Drainage Basin Analysis and Daily Flow Fluctuations: A Study on GPS-Based Urban Dynamics
2024.12.9,,小池元,,Dynamics Days 2024 Sapporo, 北海道大学札幌キャンパス,,Chaotic behavior in the gravity interaction model
2024.10.28,,増川理恵,,日本微生物生態学会第37回広島大会自由集会「ビッグデータで解き明かす微生物叢の変動性：予測から制御へ」, 広島国際会議場,,腸内細菌叢変動実データに基づく数理モデル化の試み
2024.10.10,,増川理恵,,研究会「理論と実験」, 広島大学東広島キャンパス,,腸内細菌叢時系列データによる統計則の解析とモデル化
2024.9.18,,Arthur Matsuo Yamashita Rios de Sousa, Junichi Ozaki, Yohei Shida, Qianyun Wu, Zheng Yixuan, Zhihua Zhong, Rie Masukawa, Jiwei Jiang, Kei Nagayama, Daiki Tokumoto, Daisuke Ando, Hideki Takayasu, Misako Takayasu,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,TV weekly sales time series decomposition and forecast
2024.9.18,,増川理恵, 高安秀樹, 高安伶奈, 須田亙, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,腸内細菌叢の静的・動的な統計則を再現する確率的時空間発展モデル
2024.9.18,,小池元, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,重力相互作用モデルにみられるカオス的振る舞いII
2024.9.18,,NA KANG, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,仮想通貨市場データの統計的解析および機械学習による予測モデル構築
2024.9.18,,Jiang, Jiwei J., 山田健太, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,ハッシュタグの出現頻度の経験則を再現するエージェントベースモデルII
2024.9.18,,伊藤史紘, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,トレーダーの注文行動と板情報の変化の関係性の分析
2024.9.18,,鄭軼せん, 志田洋平, 高安美佐子, 高安秀樹,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,日本の都市圏における通勤者のための重力モデルの強化：時間および空間構造に基づく改善
2024.9.16,,安東大輔, Yamashita Rios de Sousa Arthur Matsuo, Yixuan Zheng, 増川理恵, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,家電製品の販売データを用いた製品別販売数予測モデルの構築
2024.9.16,,呉潜雲, 王凡, Alon Sela, Orr Levy, 高安秀樹, Shlomo Havlin, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,3.11東日本大震災におけるTwitter上の感情ダイナミックスの特性
2024.9.16,,小宮山巧, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,日本企業の財務データ及び取引関係を用いた機械学習による急成長企業の予測
2024.9.16,,長山慧, 尾崎順一, 高安秀樹, 高安美佐子,,日本物理学会 第79回年次大会, 北海道大学（札幌キャンパス）,,取引先の倒産の影響度の減衰を考慮した連鎖倒産モデルII
2024.9.14,,小池元, 高安秀樹, 高安美佐子,,日本応用数理学会 2024年度年会, 京都大学,,重力相互作用モデルの次元リング構造における多様な解について
2024.9.12,,増川理恵, 高安秀樹, 高安伶奈, 須田亙, 高安美佐子,,2024年度日本数理生物学会年会, 北海道大学　学術交流会館,,確率的乗算モデルによる腸内細菌叢動態の統計則の再現
2024.9.9,,Rie Masukawa,,Roles of Heterogeneity in Economical, Social, and Ecological Systems (RHINOS 2024), 琉球大学,,Temporal variations in gut microbiome: Insights into universal dynamics and modeling
2024.9.5,,Yamashita Rios de Sousa, Arthur Matsuo; Ozaki, Junichi; Shida, Yohei; Wu, Qianyun; Yixuan, Zheng; Zhong, Zhihua; Masukawa, Rie; Jiang, Jiwei; Nagayama, Kei; Tokumoto, Daiki; Ando, Daisuke; Takayasu, Hideki; Takayasu, Misako,,Conference on Complex Systems 2024, University of Exeter, England,,Prediction of TV weekly sales using time series decomposition
2024.8.23,,高安美佐子, <b>講演</b>,,防災科学技術研究所　第31回共創考究会 -データにより加速するマルチモーダルAIの防災減災活用-, 防災科学技術研究所本所＋オンライン（ハイブリッド形式）,,企業取引ネットワーク構造に基づいた自然災害の経済的影響の推定
2024.7.29,,Hajime Koike, Hideki Takayasu, Misako Takayasu,,XLIV Dynamics Days Europe, Constructor University, Bremen, Germany,,Bifurcations and hysteresis of a nonlinear transport model on small networks
2024.7.24,,高安美佐子, <b>講演</b>,,科学技術と経済の会　第73回センサー＆データフュージョン研究会 (科学技術と経済の会会議室/オンライン),,ビッグデータで読み解く企業の栄枯盛衰
2024.7.9,,Hideki Takayasu, <b>基調講演</b>,,1st Complexity Science and Management Science 'CSMS' Cooperative Workshop (Vall de Nuria, Catalunya, Spain),,ビッグデータに対する非ブラックボックス型の解析手法に関して：半導体工場と腸内細菌の場合
2024.7.8,,Misako Takayasu, <b>基調講演</b>,,1st Complexity Science and Management Science 'CSMS' Cooperative Workshop (Vall de Nuria, Catalunya, Spain),,ランダム乗算過程の中心極限定理を用いた腸内細菌叢のモデル化
2024.6.30,,Rie Maskawa,,KSBM-SBM (the Korean Society for Mathematical Biology and the Society for Mathematical Biology), KonKuk University, Seoul, Korea,,Reproducing static and dynamic statistical laws of the gut microbiome ecosystem by multiplicative stochastic process
2024.6.22,,Rie Masukawa,,10th International Human Microbiome Consortium Congress, Confindustria Congress Center, Rome, Italy,,Comprehensive Analysis of OTU Relationships Using Time-Series Data of a Microbiome Containing Many Zeros
2024.6.19,,Wu Qianyun,,International School and Conference on Network Science (NetSci), Quebec City Conference Centre, Quebec City, Canada,,Possible Influence of Communities on Users' Opinions Changes Towards COVID-19 Vaccine: A Study Based on Japanese Twitter
2024.6.3,,Arthur Matsuo Yamashita Rios de Sousa,,Econophysics Colloquium 2024, Complexity Science Hub, Vienna, Austria,,Extraction and clustering of trends in the USD/JPY foreign exchange market using the epsilon-tau procedure
2024.5.31,,尾崎 順一、Eduardo Viegas、高安 秀樹、高安 美佐子,,2024年度 人工知能学会全国大会 (第38回), アクトシティ浜松＋オンライン,,種々の主要な経験則を満たす企業間取引ネットワークの統合モデル
2024.5.31,,鐘 志華、高安 秀樹、高安 美佐子,,2024年度 人工知能学会全国大会 (第38回), *全国大会優秀賞*, アクトシティ浜松＋オンライン,,人口流動への新なアプローチ：GPSデータに基づく電気回路の物理的アナロジーによる人口流動の記述
2024.5.29,,呉潜雲, 佐野幸恵, 高安秀樹, Havlin Shlomo, 高安美佐子,,2024年度 人工知能学会全国大会 (第38回), アクトシティ浜松＋オンライン,,コロナワクチンに関するTwitter上の意見の変化：動的ネットワークコミュニティ検出と意見混在の分析
2024.3.22,,Jun'ichi Ozaki, Eduardo Viegas, Hideki Takayasu, and Misako Takayasu,,87th Annual Conference of the DPG and DPG Spring Meeting, Technische Universitat Berlin, Germany,,Integrated model of B-to-B trade network reproducing all major empirical laws: from structural evolution to monetary flows
2024.3.21,,呉潜雲, 佐野幸恵, 高安秀樹, Shlomo Havlin, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,Twitterユーザのワクチンに対する意見の変容およびネットワークコミュニティからの影響
2024.3.21,,長山慧, 尾﨑順一, 高安秀樹, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,取引先の倒産の影響度の減衰を考慮した連鎖倒産モデル
2024.3.20,,Jiang, Jiwei, 山田健太, 高安秀樹, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,ハッシュタグの出現頻度の経験則を再現するエージェントベースモデル
2024.3.20,,鄭軼せん, 高安秀樹, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,モチーフによる都市圏の通勤人流分析
2024.3.20,,有田凜太郎, 高安秀樹, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,ディーラーモデルによる為替介入のシミュレーションII
2024.3.19,,増川理恵, 高安秀樹, 高安伶奈, 須田亙, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,乗算確率過程による腸内細菌叢動態の統計的性質の再現
2024.3.18,,小池元, 高安秀樹, 高安美佐子,,日本物理学会2024年春季大会, オンライン開催,,重力相互作用モデルにみられるカオス的振る舞い
2024.3.7,,WU QIANYUN, 佐野 幸恵, 高安 秀樹, Havlin Shlomo, 高安 美佐子,,電子情報通信学会　総合大会, 広島大学東広島キャンパス,,Twitterユーザーのワクチンに対する意見変化とコミュニティの影響の分析
2024.3.4,,小池元, 高安秀樹, 高安美佐子,,日本応用数理学会第20回研究部会連合発表会, アオーレ長岡,,重力相互作用モデルのカオス解
2023.12.24,,増川理恵,,ネットワーク科学研究会2023, 同志社大学今出川キャンパス,,腸内細菌叢における高頻度存在量時系列の解析とモデル化
2023.12.23,,呉潜雲、佐野幸恵、高安秀樹、Shlomo Havlin、高安美佐子,,ネットワーク科学研究会2023, 同志社大学今出川キャンパス,,TwitterユーザーのCOVID-19ワクチンに対する意見変化へのコミュニティの影響の分析（ポスター講演）
2023.12.23,,Zhong Zhihua、高安秀樹、高安美佐子,,ネットワーク科学研究会2023, 同志社大学今出川キャンパス,,Novel approaches to urban human mobility: a physical analogy of electric circuit network and resulting gravity relations based on GPS data（ポスター講演）
2023.12.5,,Hajime Koike,,Dynamics Days 2023, 東京理科大学神楽坂キャンパス 森戸記念館第1フォーラム,,Bifurcation and hysteresis in a nonlinear transport model on network motifs
2023.11.29,,Rie Maskawa, Lena Takayasu, Hideki Takayasu, Wataru Suda, Misako Takayasu,,日本微生物生体学会　第36回浜松大会, アクトシティ浜松,,Modeling of antibiotic-induced perturbation in gut microbiome
2023.11.4,,高安美佐子, <b>講演</b>,,第47回蔵前科学技術セミナー (オンライン開催),,ビッグデータから見つかる社会・経済の法則とその応用
2023.10.20,,Rie Maskawa;Lena Takayasu;Hideki Takayasu;Rina Kurokawa;Wataru Suda;Misako Takayasu,,Conference on Complex Systems (CCS) 2023, Salvador, Bahia, Brazil,,Fluctuation properties of gut microbiome and development of a noise reduction method
2023.10.20,,Hajime Koike; Hideki Takayasu; Misako Takayasu,,Conference on Complex Systems (CCS) 2023, Salvador, Bahia, Brazil,,Characterization of the hysteresis of the diffusion-localization transition of the gravity interaction model by substructures
2023.10.17,,Yixuan Y. Zheng; Yohei Shida; Misako Takayasu; Hideki Takayasu,,Conference on Complex Systems (CCS) 2023, Salvador, Bahia, Brazil,,Analysis of Human Mobility in Metropolitan Areas Based on Gravity Model using GPS data of smartphones
2023.10.16,,Arthur Matsuo Yamashita Rios de Sousa; Misako Takayasu; Hideki Takayasu,,Conference on Complex Systems (CCS) 2023, Salvador, Bahia, Brazil,,Analysis of up- and down-trends in the foreign exchange market using the epsilon-tau procedure for time series segmentation
2023.10.4,,高安美佐子, <b>講演</b>,,【東京工業大学提携講座】最先端研究が拓く私たちのくらし, HANEDA×PiO交流空間 PiO Park,,ビッグデータによって解明される社会・経済の複雑な現象
2023.9.19,,尾崎順一, 志田洋平, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,GPSデータを用いたCOVID-19の近接感染モデルV
2023.9.19,,小池元, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,重力相互作用モデルの拡散局在転移による定常解の分岐III
2023.9.19,,Jiang, Jiwei, 山田健太, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,時系列データにおけるファットテール分布の特性と拡張されたランダム乗算過程によるモデル化Ⅱ
2023.9.19,,有田凛太郎, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,ディーラーモデルによる為替介入のシミュレーション
2023.9.19,,鄭軼せん, 志田洋平, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,重力モデルによる都市圏の人流分析Ⅲ
2023.9.17,,増川理恵, 高安秀樹, 高安伶奈, 黒川李奈, 須田亙, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,, 腸内細菌叢時系列におけるノイズ除去手法の開発
2023.9.16,,長山慧, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,取引先の倒産が企業間取引ネットワークに与える影響の定量化
2023.9.16,,Zhong Zhihua, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,GPSに基づき電気回路モデルによる人口流動分析
2023.9.16,,山田健太, 志田洋平, 高安秀樹, 高安美佐子,,日本物理学会 第78回年次大会, 東北大学,,拡張SEIRモデルによるCovid-19新規感染者数の再現II
2023.9.14,,Misako Takayasu, <b>講演</b>（オンライン）,,XII POLISH SYMPOSIUM ON PHYSICS IN ECONOMICS AND SOCIAL SCIENCES FENS2023, Wroclaw, Poland,,Observation of human flow in urban areas by GPS data and construction of mathematical models
2023.8.11,,Hideki Takayasu, Takuya Wada, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Non-black-box method of extracting dense areas in high dimensional data space: Application to important factors for high growth firms
2023.8.11,,Yixuan Y Zheng, Yohei Shida, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Analysis of Human Mobility in Metropolitan Areas Based on Gravity Model using GPS data of smartphones
2023.8.11,,Qianyun Wu, Yukie Sano, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Detection of Endogenous and Exogenous Emotion Bursts in Social Media
2023.8.10,,Kenta Yamada, Yohei Shida, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Reproduction of the number of new infections of Covid-19 by the extended SEIR model
2023.8.10,,Zhihua Zhong, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,An analysis of human flow patterns using GPS data based on a revised Electric Circuit Model
2023.8.9,,Jun'ichi Ozaki, Yohei Shida, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,First principle modeling of COVID-19 effective reproduction number using GPS data
2023.8.8,,Hajime Koike, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Hysteresis of the gravity interaction model on the bidirectional triangle
2023.8.8,,Rie Maskawa, Lena Takayasu, Hideki Takayasu, Wataru Suda, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Statistical properties of temporal variation of composition population in the gut microbiome of mice
2023.8.8,,Rintaro Arita, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Simulation study of the governmental interventions in the foreign exchange market using an extended dealer model
2023.8.8,,Yohei Shida, Jun’ichi Ozaki, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Potential fields and fluctuations derived from synchronized human flow in metropolises
2023.8.8,,Kay Nagayama, Kazuha Mori, Jun'ichi Ozaki, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,A chain bankruptcy model based on impacts of bankruptcy of business partners
2023.8.8,,Ryosuke Susuta, Kenta Yamada, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,, Prediction model of Covid-19 infection spread using blog data and smart phones' GPS data
2023.8.8,,Jiwei Jiang, Kenta Yamada, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Modeling of Fat-tailed Distribution in Time Series Data by Generalized Random Multiplicative Process
2023.8.7,,Fumihiro Ito, Hideki Takayasu, Misako Takayasu,,28th International Conference on Statistical Physics (Statphys28), 東京大学本郷キャンパス,,Analysis of the relationship between price movements and changes in order-book in a foreign exchange market
2023.7.12,,Qianyun Wu, Yukie Sano, Hideki Takayasu, Shlomo Havlin and Misako Takayasu,,NetSci2023, Vienna, Austria,,Changes of COVID-19 Vaccine Opinions on Twitter: A Combination of Dynamical Network Community Detection and Content-based Analysis
2023.6.7,,尾崎 順一, 志田 洋平, 高安 秀樹, 高安 美佐子,,人工知能学会全国大会(第37回), 熊本城ホール,,首都圏におけるGPSデータを用いたCOVID-19実効再生産数の網羅的なモデリング
2023.3.25,,増川理恵, 高安秀樹 高安伶奈, 須田亙, 高安美佐子,,日本物理学会 2023年春季大会, オンライン開催,,腸内細菌叢における成長率の統計的性質とその数理モデル
